ID,title,rating,release_date,original_language,IMDb_ID,genre,plot,box_office_domestic,box_office_worldwide
1022,Revenge,6.506,2018-02-07,fr,tt6738136,"Action, Drama, Horror","The story sees three wealthy, middle-aged CEOs - all married family men - get together for their annual hunting game in a desert canyon. It's a way for them to let off steam and affirm their manhood with guns. But this time, one of them has come along with his young mistress, who quickly arouses the interest of the two others. Things get out of hand and she is left for dead in the middle of this arid hell. However, the young woman is very much alive, and the hunting game turns into a ruthless manhunt.","$102,091",938055
1023,Werewolves Within,6.032,2021-06-25,en,tt9288692,"Comedy, Horror, Mystery","A proposed gas pipeline has created divisions within the small town of Beaverfield. When a snowstorm traps its residents together inside the local inn, newly arrived forest ranger Finn (Sam Richardson) and postal worker Cecily (Milana Vayntrub) must try to keep the peace and uncover the truth behind a mysterious creature that has begun terrorizing the community.","$575,783",937490
1024,ATM,5.093,2012-02-17,en,tt1603257,"Horror, Mystery, Thriller","After a party, David Hargrove gives a ride home to his colleagues Emily Brandt and Corey Thompson. Corey decides to have dinner and they go to an isolated ATM. Soon they are threatened by an unknown man and they become trapped in the ATM trying to survive.","$3,010",921752
1025,The Lodgers,5.03,2017-10-05,en,tt4399952,"Drama, Horror, Mystery","1920, rural Ireland. Anglo Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The Lodgers) which enforces three rules upon the twins: they must be in bed by midnight; they may not permit an outsider past the threshold; if one attempts to escape, the life of the other is placed in jeopardy. When troubled war veteran Sean returns to the nearby village, he is immediately drawn to the mysterious Rachel, who in turn begins to break the rules set out by The Lodgers. The consequences pull Rachel into a deadly confrontation with her brother - and with the curse that haunts them.","$7,362",916727
1026,Possessor,6.382,2020-10-02,en,tt5918982,"Horror, Mystery, Sci-Fi","Tasya Vos is a corporate agent who uses brain-implant technology to inhabit other people's bodies, driving them to commit assassinations for the benefit of the company. While she has a special gift for the work, her experiences on these jobs have caused a dramatic change in her, and in her own life she struggles to suppress violent memories and urges. As her mental strain intensifies, she begins to lose control, and soon she finds herself trapped in the mind of a man whose identity threatens to destroy her own.","$752,885",911000
1027,Dead End,6.365,2003-12-12,en,tt0308152,"Adventure, Horror, Mystery","For the past 20 years, Frank Harrington has grudgingly driven his family to celebrate Christmas with his mother-in-law. This year, he takes a shortcut. It's the biggest mistake of his life: The nightmare begins. A mysterious woman in white wanders through the forest, leaving death in her wake. A terrifying black car - its driver invisible - carries the victims into the heart of the night. Every road sign points to a destination they never reach. The survivors succumb to panic, to madness; deeply buried secrets burst to the surface, and Christmas turns into a living hell.",,898994
1028,Mortuary,4.428,2005-08-08,en,tt0415167,"Horror, Mystery, Thriller","The widow Leslie Doyle has just lost her husband and moves with her teenage son Jonathan and her young daughter Jamie to a mortuary in a small town in California that she has bought with the intention of starting a new business, practicing her knowledge as mortician. When they arrive, Leslie realizes that she was lured by the former owner, Elliot, and that the decrepit Fowler Brothers Funeral Home was completely abandoned and with problem with the septic sewer. While Leslie tries to improve and clean the place and start embalming corpses, Jonathan is informed about the legend of Bobby Fowler, the deformed son of the Fowlers. Meanwhile a weird substance attacks people, transforming them in zombies.",,894722
1029,Antibodies,6.715,2005-04-24,de,tt0337573,"Crime, Drama, Horror","Long wanted serial killer Gabriel Engel gets arrested in a spectacular police strike. Small town cop Michael Martens travels to the big city to interrogate him. He associates a brutal murder case with the killer's method and hopes to close the case by getting a confession from Engel. Instead the clash of the two totally opposite characters shakes Michaels beliefs to the ground, turning him into a dangerous threat, an enemy to the people around him.",,891133
1030,Venom,5.4,2005-09-16,en,tt0428251,Horror,"SPOILER: Eric and his Yankee teenage mates travel South by motorbike to a swampy backwater town in Louisiana, where Sean's father Ray lived, the local tow truck driver, who abandoned the then baby-boy and his mother. Ray recently died, while trying to rescue a voodoo witch and at her urging her trunk, which got opened and released the poisonous serpents possessed by the souls of truly evil sinners she trapped in them. Ray was bitten and possessed as the car sunk, and shortly after it's dragged out rises as an 'undead' zombie, who murders without provocation and is immune to lethal weapons. He soon finds the teens' trace and proves his indiscriminately evil blood-thirst by charging his only offspring equally lethally. However they were warned by Eden's friend Cece, the witch's granddaughter, who explained the situation in her home and assures them when the zombie attacks it's safe thanks to a 'blessed' spell preventing evil from entering; alas the chain- and crowbar-waving undead finds a way round that: drag them out of it and make it fall apart. After the boys prove too brave and loyal for their own good, only Eden escapes alive, and the battle-site is moved to the tomb where the voodoo evil resides in a sarcophagus for their fight to the (un)death while she sort of learns enough voodoo by trial and error...","$881,779",881779
1031,The Soul Eater,6.192,2024-04-24,fr,tt28821588,"Crime, Horror, Mystery","When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces.",,864825
1032,Cage Dive,4.575,2017-08-11,en,tt4126568,"Adventure, Drama, Horror","To capture thrilling, face-to-face encounters with deadly great white sharks, the young thrill-seekers, Josh; his half-brother, Jeff, and Jeff's girlfriend, Megan, set off to the vast and unforgiving Australian coast to go cage-diving. As the audacious friends start filming an audition tape for an extreme reality-TV show in the relative safety of their heavy cage, a towering wave capsizes their small boat, stranding the reckless trio in the cold water. Now, as the day grows dim, and raw fear gets the best of the defenceless trio, a famished school of man-eating oceanic predators start closing in on them, turning their recording into a bloody diary of death. Do they have what it takes to survive the open water?",,863413
1033,Mother's Day,6.475,2010-09-23,en,tt1434435,"Drama, Horror, Thriller","Three brothers on the run from the law head for home, only to discover that their mother lost the house in a foreclosure. Mother ingeniously orchestrates her sons' escape, teaching the house's new owners and their guests a few lessons along the way.",,863000
1034,6 Souls,6.026,2010-03-27,en,tt1179069,"Horror, Mystery, Thriller","After the death of her husband, Dr. Cara Harding's faith in God has been shaken, but not her belief in science. In an attempt to get her more open to accepting unexplainable psychiatric theories, her father introduces her to Adam, a patient with multiple personalities who also takes on some of the physical characteristics of his other personalities. But Cara quickly discovers that his other personalities were murder victims and the more she finds out about Adam and his past, the closer she and her loved ones are to becoming murder victims themselves.",,851517
